number_nodes,image,time(ms),node_0_lines_handled,node_0_duration(ms),node_0_name,node_0_arch,node_0_speed,node_1_lines_handled,node_1_duration(ms),node_1_name,node_1_arch,node_1_speed,node_2_lines_handled,node_2_duration(ms),node_2_name,node_2_arch,node_2_speed,node_3_lines_handled,node_3_duration(ms),node_3_name,node_3_arch,node_3_speed,node_4_lines_handled,node_4_duration(ms),node_4_name,node_4_arch,node_4_speed
5,MontagneFoncee.pgm,94,102,0,abe-a-05,LINUX64,1000,102,0,abe-a-05,LINUX64,1000,104,0,abe-a-17,LINUX64,1000,101,10,abe-a-10,LINUX64,1000,101,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,109,0,abe-a-05,LINUX64,1000,109,0,abe-a-05,LINUX64,1000,99,0,abe-a-17,LINUX64,1000,100,0,abe-a-10,LINUX64,1000,97,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,106,0,abe-a-05,LINUX64,1000,106,0,abe-a-05,LINUX64,1000,98,10,abe-a-17,LINUX64,1000,98,0,abe-a-10,LINUX64,1000,76,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,110,100,0,abe-a-05,LINUX64,1000,100,0,abe-a-05,LINUX64,1000,80,0,abe-a-17,LINUX64,1000,98,0,abe-a-10,LINUX64,1000,103,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,106,102,0,abe-a-05,LINUX64,1000,102,0,abe-a-05,LINUX64,1000,99,0,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,79,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,100,10,abe-a-05,LINUX64,1000,100,10,abe-a-05,LINUX64,1000,103,10,abe-a-17,LINUX64,1000,71,10,abe-a-10,LINUX64,1000,101,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,93,115,0,abe-a-05,LINUX64,1000,115,0,abe-a-05,LINUX64,1000,88,10,abe-a-17,LINUX64,1000,115,0,abe-a-10,LINUX64,1000,95,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,100,10,abe-a-05,LINUX64,1000,100,10,abe-a-05,LINUX64,1000,103,10,abe-a-17,LINUX64,1000,103,0,abe-a-10,LINUX64,1000,99,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,98,99,10,abe-a-05,LINUX64,1000,99,10,abe-a-05,LINUX64,1000,98,0,abe-a-17,LINUX64,1000,99,0,abe-a-10,LINUX64,1000,106,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,106,99,0,abe-a-05,LINUX64,1000,99,0,abe-a-05,LINUX64,1000,102,0,abe-a-17,LINUX64,1000,103,0,abe-a-10,LINUX64,1000,99,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,97,10,abe-a-05,LINUX64,1000,97,10,abe-a-05,LINUX64,1000,104,0,abe-a-17,LINUX64,1000,77,0,abe-a-10,LINUX64,1000,103,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,103,0,abe-a-05,LINUX64,1000,103,0,abe-a-05,LINUX64,1000,93,10,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,102,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,92,102,10,abe-a-05,LINUX64,1000,102,10,abe-a-05,LINUX64,1000,100,0,abe-a-17,LINUX64,1000,74,0,abe-a-10,LINUX64,1000,103,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,102,0,abe-a-05,LINUX64,1000,102,0,abe-a-05,LINUX64,1000,98,0,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,79,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,104,0,abe-a-05,LINUX64,1000,104,0,abe-a-05,LINUX64,1000,102,0,abe-a-17,LINUX64,1000,99,0,abe-a-10,LINUX64,1000,100,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,95,97,0,abe-a-05,LINUX64,1000,97,0,abe-a-05,LINUX64,1000,100,10,abe-a-17,LINUX64,1000,108,0,abe-a-10,LINUX64,1000,101,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,101,104,0,abe-a-05,LINUX64,1000,104,0,abe-a-05,LINUX64,1000,106,0,abe-a-17,LINUX64,1000,98,0,abe-a-10,LINUX64,1000,100,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,101,0,abe-a-05,LINUX64,1000,101,0,abe-a-05,LINUX64,1000,104,10,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,101,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,102,10,abe-a-05,LINUX64,1000,102,10,abe-a-05,LINUX64,1000,102,0,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,78,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,94,106,10,abe-a-05,LINUX64,1000,106,10,abe-a-05,LINUX64,1000,102,0,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,97,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,93,100,0,abe-a-05,LINUX64,1000,100,0,abe-a-05,LINUX64,1000,102,10,abe-a-17,LINUX64,1000,102,0,abe-a-10,LINUX64,1000,102,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,108,10,abe-a-05,LINUX64,1000,108,10,abe-a-05,LINUX64,1000,100,10,abe-a-17,LINUX64,1000,98,0,abe-a-10,LINUX64,1000,72,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,103,10,abe-a-05,LINUX64,1000,103,10,abe-a-05,LINUX64,1000,99,10,abe-a-17,LINUX64,1000,99,10,abe-a-10,LINUX64,1000,101,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,98,0,abe-a-05,LINUX64,1000,98,0,abe-a-05,LINUX64,1000,102,0,abe-a-17,LINUX64,1000,103,0,abe-a-10,LINUX64,1000,76,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,108,98,0,abe-a-05,LINUX64,1000,98,0,abe-a-05,LINUX64,1000,98,10,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,101,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,101,101,0,abe-a-05,LINUX64,1000,101,0,abe-a-05,LINUX64,1000,75,10,abe-a-17,LINUX64,1000,106,10,abe-a-10,LINUX64,1000,101,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,99,10,abe-a-05,LINUX64,1000,99,10,abe-a-05,LINUX64,1000,102,0,abe-a-17,LINUX64,1000,100,0,abe-a-10,LINUX64,1000,104,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,102,102,10,abe-a-05,LINUX64,1000,102,10,abe-a-05,LINUX64,1000,73,0,abe-a-17,LINUX64,1000,105,0,abe-a-10,LINUX64,1000,97,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,101,0,abe-a-05,LINUX64,1000,101,0,abe-a-05,LINUX64,1000,78,10,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,103,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,97,10,abe-a-05,LINUX64,1000,97,10,abe-a-05,LINUX64,1000,106,0,abe-a-17,LINUX64,1000,77,0,abe-a-10,LINUX64,1000,102,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,99,0,abe-a-05,LINUX64,1000,99,0,abe-a-05,LINUX64,1000,103,0,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,74,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,104,10,abe-a-05,LINUX64,1000,104,10,abe-a-05,LINUX64,1000,100,10,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,102,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,97,10,abe-a-05,LINUX64,1000,97,10,abe-a-05,LINUX64,1000,100,10,abe-a-17,LINUX64,1000,79,10,abe-a-10,LINUX64,1000,102,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,104,10,abe-a-05,LINUX64,1000,104,10,abe-a-05,LINUX64,1000,97,10,abe-a-17,LINUX64,1000,107,10,abe-a-10,LINUX64,1000,74,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,106,104,0,abe-a-05,LINUX64,1000,104,0,abe-a-05,LINUX64,1000,96,0,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,76,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,87,112,0,abe-a-05,LINUX64,1000,112,0,abe-a-05,LINUX64,1000,63,0,abe-a-17,LINUX64,1000,89,0,abe-a-10,LINUX64,1000,106,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,101,100,0,abe-a-05,LINUX64,1000,100,0,abe-a-05,LINUX64,1000,115,0,abe-a-17,LINUX64,1000,97,0,abe-a-10,LINUX64,1000,94,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,99,99,10,abe-a-05,LINUX64,1000,99,10,abe-a-05,LINUX64,1000,104,0,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,102,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,100,0,abe-a-05,LINUX64,1000,100,0,abe-a-05,LINUX64,1000,102,0,abe-a-17,LINUX64,1000,102,0,abe-a-10,LINUX64,1000,104,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,90,102,0,abe-a-05,LINUX64,1000,102,0,abe-a-05,LINUX64,1000,104,10,abe-a-17,LINUX64,1000,103,10,abe-a-10,LINUX64,1000,100,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,101,10,abe-a-05,LINUX64,1000,101,10,abe-a-05,LINUX64,1000,105,10,abe-a-17,LINUX64,1000,99,10,abe-a-10,LINUX64,1000,98,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,105,0,abe-a-05,LINUX64,1000,105,0,abe-a-05,LINUX64,1000,105,10,abe-a-17,LINUX64,1000,91,0,abe-a-10,LINUX64,1000,105,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,98,10,abe-a-05,LINUX64,1000,98,10,abe-a-05,LINUX64,1000,76,10,abe-a-17,LINUX64,1000,100,0,abe-a-10,LINUX64,1000,100,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,98,0,abe-a-05,LINUX64,1000,98,0,abe-a-05,LINUX64,1000,103,0,abe-a-17,LINUX64,1000,103,10,abe-a-10,LINUX64,1000,75,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,99,0,abe-a-05,LINUX64,1000,99,0,abe-a-05,LINUX64,1000,98,0,abe-a-17,LINUX64,1000,104,0,abe-a-10,LINUX64,1000,75,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,97,0,abe-a-05,LINUX64,1000,97,0,abe-a-05,LINUX64,1000,107,0,abe-a-17,LINUX64,1000,104,0,abe-a-10,LINUX64,1000,97,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,103,0,abe-a-05,LINUX64,1000,103,0,abe-a-05,LINUX64,1000,99,10,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,102,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,103,0,abe-a-05,LINUX64,1000,103,0,abe-a-05,LINUX64,1000,76,10,abe-a-17,LINUX64,1000,101,10,abe-a-10,LINUX64,1000,100,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,96,110,0,abe-a-05,LINUX64,1000,110,0,abe-a-05,LINUX64,1000,102,10,abe-a-17,LINUX64,1000,95,0,abe-a-10,LINUX64,1000,71,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,107,10,abe-a-05,LINUX64,1000,107,10,abe-a-05,LINUX64,1000,104,10,abe-a-17,LINUX64,1000,99,10,abe-a-10,LINUX64,1000,97,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,103,10,abe-a-05,LINUX64,1000,103,10,abe-a-05,LINUX64,1000,99,10,abe-a-17,LINUX64,1000,98,10,abe-a-10,LINUX64,1000,105,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,107,97,10,abe-a-05,LINUX64,1000,97,10,abe-a-05,LINUX64,1000,81,0,abe-a-17,LINUX64,1000,102,0,abe-a-10,LINUX64,1000,102,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,101,113,0,abe-a-05,LINUX64,1000,113,0,abe-a-05,LINUX64,1000,101,10,abe-a-17,LINUX64,1000,94,10,abe-a-10,LINUX64,1000,99,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,91,100,0,abe-a-05,LINUX64,1000,100,0,abe-a-05,LINUX64,1000,97,10,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,105,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,101,0,abe-a-05,LINUX64,1000,101,0,abe-a-05,LINUX64,1000,97,10,abe-a-17,LINUX64,1000,103,0,abe-a-10,LINUX64,1000,76,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,99,100,0,abe-a-05,LINUX64,1000,100,0,abe-a-05,LINUX64,1000,105,10,abe-a-17,LINUX64,1000,75,10,abe-a-10,LINUX64,1000,97,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,107,10,abe-a-05,LINUX64,1000,107,10,abe-a-05,LINUX64,1000,98,0,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,73,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,105,10,abe-a-05,LINUX64,1000,105,10,abe-a-05,LINUX64,1000,74,0,abe-a-17,LINUX64,1000,94,10,abe-a-10,LINUX64,1000,102,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,103,10,abe-a-05,LINUX64,1000,103,10,abe-a-05,LINUX64,1000,99,0,abe-a-17,LINUX64,1000,74,10,abe-a-10,LINUX64,1000,107,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,103,0,abe-a-05,LINUX64,1000,103,0,abe-a-05,LINUX64,1000,76,0,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,100,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,98,94,10,abe-a-05,LINUX64,1000,94,10,abe-a-05,LINUX64,1000,101,0,abe-a-17,LINUX64,1000,102,10,abe-a-10,LINUX64,1000,96,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,104,10,abe-a-05,LINUX64,1000,104,10,abe-a-05,LINUX64,1000,97,10,abe-a-17,LINUX64,1000,77,0,abe-a-10,LINUX64,1000,100,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,73,0,abe-a-05,LINUX64,1000,73,0,abe-a-05,LINUX64,1000,104,0,abe-a-17,LINUX64,1000,99,0,abe-a-10,LINUX64,1000,102,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,92,97,10,abe-a-05,LINUX64,1000,97,10,abe-a-05,LINUX64,1000,99,0,abe-a-17,LINUX64,1000,106,10,abe-a-10,LINUX64,1000,106,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,85,104,0,abe-a-05,LINUX64,1000,104,0,abe-a-05,LINUX64,1000,103,0,abe-a-17,LINUX64,1000,63,0,abe-a-10,LINUX64,1000,101,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,97,10,abe-a-05,LINUX64,1000,97,10,abe-a-05,LINUX64,1000,95,10,abe-a-17,LINUX64,1000,77,0,abe-a-10,LINUX64,1000,110,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,107,101,0,abe-a-05,LINUX64,1000,101,0,abe-a-05,LINUX64,1000,103,0,abe-a-17,LINUX64,1000,100,10,abe-a-10,LINUX64,1000,96,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,103,10,abe-a-05,LINUX64,1000,103,10,abe-a-05,LINUX64,1000,97,0,abe-a-17,LINUX64,1000,77,0,abe-a-10,LINUX64,1000,104,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,101,0,abe-a-05,LINUX64,1000,101,0,abe-a-05,LINUX64,1000,107,0,abe-a-17,LINUX64,1000,74,0,abe-a-10,LINUX64,1000,99,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,101,0,abe-a-05,LINUX64,1000,101,0,abe-a-05,LINUX64,1000,102,0,abe-a-17,LINUX64,1000,102,0,abe-a-10,LINUX64,1000,101,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,102,99,10,abe-a-05,LINUX64,1000,99,10,abe-a-05,LINUX64,1000,101,10,abe-a-17,LINUX64,1000,101,10,abe-a-10,LINUX64,1000,106,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,97,10,abe-a-05,LINUX64,1000,97,10,abe-a-05,LINUX64,1000,101,0,abe-a-17,LINUX64,1000,105,0,abe-a-10,LINUX64,1000,98,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,99,98,0,abe-a-05,LINUX64,1000,98,0,abe-a-05,LINUX64,1000,101,10,abe-a-17,LINUX64,1000,73,0,abe-a-10,LINUX64,1000,107,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,97,0,abe-a-05,LINUX64,1000,97,0,abe-a-05,LINUX64,1000,104,0,abe-a-17,LINUX64,1000,99,0,abe-a-10,LINUX64,1000,81,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,100,10,abe-a-05,LINUX64,1000,100,10,abe-a-05,LINUX64,1000,104,10,abe-a-17,LINUX64,1000,98,0,abe-a-10,LINUX64,1000,102,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,103,98,0,abe-a-05,LINUX64,1000,98,0,abe-a-05,LINUX64,1000,103,0,abe-a-17,LINUX64,1000,104,0,abe-a-10,LINUX64,1000,75,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,105,100,10,abe-a-05,LINUX64,1000,100,10,abe-a-05,LINUX64,1000,99,0,abe-a-17,LINUX64,1000,104,0,abe-a-10,LINUX64,1000,99,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,97,10,abe-a-05,LINUX64,1000,97,10,abe-a-05,LINUX64,1000,98,0,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,109,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,102,98,0,abe-a-05,LINUX64,1000,98,0,abe-a-05,LINUX64,1000,96,10,abe-a-17,LINUX64,1000,76,10,abe-a-10,LINUX64,1000,108,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,102,0,abe-a-05,LINUX64,1000,102,0,abe-a-05,LINUX64,1000,73,0,abe-a-17,LINUX64,1000,109,10,abe-a-10,LINUX64,1000,97,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,107,10,abe-a-05,LINUX64,1000,107,10,abe-a-05,LINUX64,1000,100,0,abe-a-17,LINUX64,1000,101,0,abe-a-10,LINUX64,1000,74,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,100,10,abe-a-05,LINUX64,1000,100,10,abe-a-05,LINUX64,1000,79,0,abe-a-17,LINUX64,1000,100,0,abe-a-10,LINUX64,1000,101,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,99,10,abe-a-05,LINUX64,1000,99,10,abe-a-05,LINUX64,1000,101,0,abe-a-17,LINUX64,1000,73,0,abe-a-10,LINUX64,1000,107,0,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,104,103,10,abe-a-05,LINUX64,1000,103,10,abe-a-05,LINUX64,1000,105,10,abe-a-17,LINUX64,1000,99,0,abe-a-10,LINUX64,1000,73,10,abe-a-13,LINUX64,1000
5,MontagneFoncee.pgm,108,103,10,abe-a-05,LINUX64,1000,103,10,abe-a-05,LINUX64,1000,110,0,abe-a-17,LINUX64,1000,103,10,abe-a-10,LINUX64,1000,75,10,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2925,628,280,abe-a-05,LINUX64,1000,628,280,abe-a-05,LINUX64,1000,621,310,abe-a-17,LINUX64,1000,634,260,abe-a-10,LINUX64,1000,631,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2933,638,260,abe-a-05,LINUX64,1000,638,260,abe-a-05,LINUX64,1000,631,280,abe-a-17,LINUX64,1000,392,200,abe-a-10,LINUX64,1000,626,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2944,628,270,abe-a-05,LINUX64,1000,628,270,abe-a-05,LINUX64,1000,650,190,abe-a-17,LINUX64,1000,621,300,abe-a-10,LINUX64,1000,623,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2871,629,270,abe-a-05,LINUX64,1000,629,270,abe-a-05,LINUX64,1000,628,260,abe-a-17,LINUX64,1000,638,250,abe-a-10,LINUX64,1000,627,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2863,639,240,abe-a-05,LINUX64,1000,639,240,abe-a-05,LINUX64,1000,629,280,abe-a-17,LINUX64,1000,389,200,abe-a-10,LINUX64,1000,625,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2946,635,270,abe-a-05,LINUX64,1000,635,270,abe-a-05,LINUX64,1000,625,300,abe-a-17,LINUX64,1000,627,290,abe-a-10,LINUX64,1000,626,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2926,622,280,abe-a-05,LINUX64,1000,622,280,abe-a-05,LINUX64,1000,619,290,abe-a-17,LINUX64,1000,628,280,abe-a-10,LINUX64,1000,395,200,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2883,631,240,abe-a-05,LINUX64,1000,631,240,abe-a-05,LINUX64,1000,388,200,abe-a-17,LINUX64,1000,625,260,abe-a-10,LINUX64,1000,630,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2956,631,270,abe-a-05,LINUX64,1000,631,270,abe-a-05,LINUX64,1000,630,280,abe-a-17,LINUX64,1000,624,280,abe-a-10,LINUX64,1000,632,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2887,632,260,abe-a-05,LINUX64,1000,632,260,abe-a-05,LINUX64,1000,629,290,abe-a-17,LINUX64,1000,633,260,abe-a-10,LINUX64,1000,623,300,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2869,626,280,abe-a-05,LINUX64,1000,626,280,abe-a-05,LINUX64,1000,642,240,abe-a-17,LINUX64,1000,631,270,abe-a-10,LINUX64,1000,623,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2919,635,270,abe-a-05,LINUX64,1000,635,270,abe-a-05,LINUX64,1000,624,260,abe-a-17,LINUX64,1000,634,260,abe-a-10,LINUX64,1000,625,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2887,625,300,abe-a-05,LINUX64,1000,625,300,abe-a-05,LINUX64,1000,636,270,abe-a-17,LINUX64,1000,630,290,abe-a-10,LINUX64,1000,625,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2931,626,290,abe-a-05,LINUX64,1000,626,290,abe-a-05,LINUX64,1000,632,260,abe-a-17,LINUX64,1000,628,270,abe-a-10,LINUX64,1000,630,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2907,635,250,abe-a-05,LINUX64,1000,635,250,abe-a-05,LINUX64,1000,622,280,abe-a-17,LINUX64,1000,634,260,abe-a-10,LINUX64,1000,393,190,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2918,634,280,abe-a-05,LINUX64,1000,634,280,abe-a-05,LINUX64,1000,629,290,abe-a-17,LINUX64,1000,627,300,abe-a-10,LINUX64,1000,626,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2954,625,270,abe-a-05,LINUX64,1000,625,270,abe-a-05,LINUX64,1000,397,200,abe-a-17,LINUX64,1000,627,260,abe-a-10,LINUX64,1000,629,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2921,634,260,abe-a-05,LINUX64,1000,634,260,abe-a-05,LINUX64,1000,623,290,abe-a-17,LINUX64,1000,623,270,abe-a-10,LINUX64,1000,636,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2885,632,250,abe-a-05,LINUX64,1000,632,250,abe-a-05,LINUX64,1000,624,280,abe-a-17,LINUX64,1000,635,260,abe-a-10,LINUX64,1000,630,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2913,623,300,abe-a-05,LINUX64,1000,623,300,abe-a-05,LINUX64,1000,395,180,abe-a-17,LINUX64,1000,633,280,abe-a-10,LINUX64,1000,626,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2919,393,190,abe-a-05,LINUX64,1000,393,190,abe-a-05,LINUX64,1000,625,310,abe-a-17,LINUX64,1000,628,300,abe-a-10,LINUX64,1000,633,260,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2892,605,280,abe-a-05,LINUX64,1000,605,280,abe-a-05,LINUX64,1000,388,190,abe-a-17,LINUX64,1000,613,290,abe-a-10,LINUX64,1000,655,160,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2928,632,270,abe-a-05,LINUX64,1000,632,270,abe-a-05,LINUX64,1000,627,300,abe-a-17,LINUX64,1000,624,280,abe-a-10,LINUX64,1000,633,270,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2992,625,290,abe-a-05,LINUX64,1000,625,290,abe-a-05,LINUX64,1000,627,290,abe-a-17,LINUX64,1000,632,250,abe-a-10,LINUX64,1000,629,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2900,628,270,abe-a-05,LINUX64,1000,628,270,abe-a-05,LINUX64,1000,628,270,abe-a-17,LINUX64,1000,626,270,abe-a-10,LINUX64,1000,636,250,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2916,634,270,abe-a-05,LINUX64,1000,634,270,abe-a-05,LINUX64,1000,631,270,abe-a-17,LINUX64,1000,632,260,abe-a-10,LINUX64,1000,622,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2911,633,270,abe-a-05,LINUX64,1000,633,270,abe-a-05,LINUX64,1000,629,270,abe-a-17,LINUX64,1000,393,190,abe-a-10,LINUX64,1000,629,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2877,628,260,abe-a-05,LINUX64,1000,628,260,abe-a-05,LINUX64,1000,631,270,abe-a-17,LINUX64,1000,635,240,abe-a-10,LINUX64,1000,628,250,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2936,398,180,abe-a-05,LINUX64,1000,398,180,abe-a-05,LINUX64,1000,633,250,abe-a-17,LINUX64,1000,625,260,abe-a-10,LINUX64,1000,623,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2845,621,270,abe-a-05,LINUX64,1000,621,270,abe-a-05,LINUX64,1000,625,270,abe-a-17,LINUX64,1000,653,170,abe-a-10,LINUX64,1000,621,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2918,631,270,abe-a-05,LINUX64,1000,631,270,abe-a-05,LINUX64,1000,393,190,abe-a-17,LINUX64,1000,628,290,abe-a-10,LINUX64,1000,625,290,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2913,633,260,abe-a-05,LINUX64,1000,633,260,abe-a-05,LINUX64,1000,632,250,abe-a-17,LINUX64,1000,627,280,abe-a-10,LINUX64,1000,627,280,abe-a-13,LINUX64,1000
5,stavrovouni.pgm,2894,637,280,abe-a-05,LINUX64,1000,637,280,abe-a-05,LINUX64,1000,624,280,abe-a-17,LINUX64,1000,628,260,abe-a-10,LINUX64,1000,631,260,abe-a-13,LINUX64,1000
