number_nodes,image,time(ms),node_0_lines_handled,node_0_duration(ms),node_0_name,node_0_arch,node_0_speed,node_1_lines_handled,node_1_duration(ms),node_1_name,node_1_arch,node_1_speed,node_2_lines_handled,node_2_duration(ms),node_2_name,node_2_arch,node_2_speed,node_3_lines_handled,node_3_duration(ms),node_3_name,node_3_arch,node_3_speed,node_4_lines_handled,node_4_duration(ms),node_4_name,node_4_arch,node_4_speed,node_5_lines_handled,node_5_duration(ms),node_5_name,node_5_arch,node_5_speed
6,image1.pgm,91454,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,93955,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,93244,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,92430,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,95166,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,96634,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,94602,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,93727,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,94636,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,image1.pgm,91341,36,0,lipsky-b-01,LINUX64,1000,36,0,lipsky-b-01,LINUX64,1000,37,0,lipsky-b-02,LINUX64,1000,37,0,lipsky-b-03,LINUX64,1000,37,0,lipsky-b-04,LINUX64,1000,37,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,266660,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,264176,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,258732,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,267985,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,259855,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,264388,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,266564,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,267331,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,257525,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,76,0,lipsky-b-02,LINUX64,1000,81,0,lipsky-b-03,LINUX64,1000,81,0,lipsky-b-04,LINUX64,1000,81,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,265473,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,265494,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,258133,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,265122,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,79,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,81,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,263101,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,267366,81,0,lipsky-b-01,LINUX64,1000,81,0,lipsky-b-01,LINUX64,1000,81,0,lipsky-b-02,LINUX64,1000,82,0,lipsky-b-03,LINUX64,1000,72,0,lipsky-b-04,LINUX64,1000,82,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,260874,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,79,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,264558,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,271857,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,267026,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,MontagneFoncee.pgm,268849,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-01,LINUX64,1000,80,0,lipsky-b-02,LINUX64,1000,80,0,lipsky-b-03,LINUX64,1000,80,0,lipsky-b-04,LINUX64,1000,80,0,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11655083,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,220,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11364229,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11283290,485,220,lipsky-b-01,LINUX64,1000,485,220,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,220,lipsky-b-03,LINUX64,1000,486,220,lipsky-b-04,LINUX64,1000,486,220,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11517080,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,486,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,485,220,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11570319,486,220,lipsky-b-01,LINUX64,1000,486,220,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,220,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,485,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11558399,484,210,lipsky-b-01,LINUX64,1000,484,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,486,210,lipsky-b-03,LINUX64,1000,486,210,lipsky-b-04,LINUX64,1000,486,220,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11455484,485,220,lipsky-b-01,LINUX64,1000,485,220,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,486,210,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,486,220,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11316923,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,486,220,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11397941,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,485,220,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11596204,485,220,lipsky-b-01,LINUX64,1000,485,220,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,486,210,lipsky-b-03,LINUX64,1000,486,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11519918,486,210,lipsky-b-01,LINUX64,1000,486,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,486,220,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11579771,485,200,lipsky-b-01,LINUX64,1000,485,200,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11300584,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,486,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11570636,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,486,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11632811,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,200,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,486,210,lipsky-b-04,LINUX64,1000,486,220,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11442620,484,220,lipsky-b-01,LINUX64,1000,484,220,lipsky-b-01,LINUX64,1000,485,220,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,486,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11473739,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,484,210,lipsky-b-02,LINUX64,1000,486,210,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11534137,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,486,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11523724,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-01,LINUX64,1000,485,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,486,210,lipsky-b-04,LINUX64,1000,485,210,lipsky-b-05,LINUX64,1000
6,stavrovouni.pgm,11670319,484,200,lipsky-b-01,LINUX64,1000,484,200,lipsky-b-01,LINUX64,1000,486,210,lipsky-b-02,LINUX64,1000,485,210,lipsky-b-03,LINUX64,1000,485,210,lipsky-b-04,LINUX64,1000,486,210,lipsky-b-05,LINUX64,1000
