number_nodes,image,time(ms),node_0_lines_handled,node_0_duration(ms),node_0_name,node_0_arch,node_0_speed,node_1_lines_handled,node_1_duration(ms),node_1_name,node_1_arch,node_1_speed,node_2_lines_handled,node_2_duration(ms),node_2_name,node_2_arch,node_2_speed,node_3_lines_handled,node_3_duration(ms),node_3_name,node_3_arch,node_3_speed,node_4_lines_handled,node_4_duration(ms),node_4_name,node_4_arch,node_4_speed,node_5_lines_handled,node_5_duration(ms),node_5_name,node_5_arch,node_5_speed,node_6_lines_handled,node_6_duration(ms),node_6_name,node_6_arch,node_6_speed,node_7_lines_handled,node_7_duration(ms),node_7_name,node_7_arch,node_7_speed
8,MontagneFoncee.pgm,232,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,235,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,61,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,235,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,61,0,lipsky-b-06,LINUX64,1000,59,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,239,61,0,lipsky-b-01,LINUX64,1000,61,0,lipsky-b-01,LINUX64,1000,61,0,lipsky-b-02,LINUX64,1000,61,0,lipsky-b-03,LINUX64,1000,61,0,lipsky-b-04,LINUX64,1000,62,0,lipsky-b-05,LINUX64,1000,50,0,lipsky-b-06,LINUX64,1000,62,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,59,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,235,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,237,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,238,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,61,0,lipsky-b-06,LINUX64,1000,58,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,230,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,61,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,236,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,59,0,lipsky-b-06,LINUX64,1000,61,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,235,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,61,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,231,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,231,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,236,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,234,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,59,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,61,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,238,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,59,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,61,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,59,0,lipsky-b-01,LINUX64,1000,59,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,233,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,59,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,232,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,228,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,228,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,60,0,lipsky-b-05,LINUX64,1000,60,0,lipsky-b-06,LINUX64,1000,60,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,336,63,0,lipsky-b-01,LINUX64,1000,63,0,lipsky-b-01,LINUX64,1000,63,0,lipsky-b-02,LINUX64,1000,63,0,lipsky-b-03,LINUX64,1000,63,0,lipsky-b-04,LINUX64,1000,63,0,lipsky-b-05,LINUX64,1000,64,0,lipsky-b-06,LINUX64,1000,64,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,429,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-02,LINUX64,1000,65,0,lipsky-b-03,LINUX64,1000,65,0,lipsky-b-04,LINUX64,1000,66,0,lipsky-b-05,LINUX64,1000,66,0,lipsky-b-06,LINUX64,1000,66,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,436,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-02,LINUX64,1000,65,0,lipsky-b-03,LINUX64,1000,65,0,lipsky-b-04,LINUX64,1000,66,0,lipsky-b-05,LINUX64,1000,66,0,lipsky-b-06,LINUX64,1000,66,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,428,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-01,LINUX64,1000,63,0,lipsky-b-02,LINUX64,1000,65,0,lipsky-b-03,LINUX64,1000,66,0,lipsky-b-04,LINUX64,1000,66,0,lipsky-b-05,LINUX64,1000,66,0,lipsky-b-06,LINUX64,1000,66,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,425,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-02,LINUX64,1000,65,0,lipsky-b-03,LINUX64,1000,66,0,lipsky-b-04,LINUX64,1000,65,0,lipsky-b-05,LINUX64,1000,66,0,lipsky-b-06,LINUX64,1000,66,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,415,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-02,LINUX64,1000,66,0,lipsky-b-03,LINUX64,1000,66,0,lipsky-b-04,LINUX64,1000,66,0,lipsky-b-05,LINUX64,1000,66,0,lipsky-b-06,LINUX64,1000,66,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,433,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-02,LINUX64,1000,66,0,lipsky-b-03,LINUX64,1000,66,0,lipsky-b-04,LINUX64,1000,65,0,lipsky-b-05,LINUX64,1000,65,0,lipsky-b-06,LINUX64,1000,66,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,425,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-02,LINUX64,1000,65,0,lipsky-b-03,LINUX64,1000,65,0,lipsky-b-04,LINUX64,1000,66,0,lipsky-b-05,LINUX64,1000,66,0,lipsky-b-06,LINUX64,1000,66,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,419,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-01,LINUX64,1000,65,0,lipsky-b-02,LINUX64,1000,65,0,lipsky-b-03,LINUX64,1000,66,0,lipsky-b-04,LINUX64,1000,66,0,lipsky-b-05,LINUX64,1000,66,0,lipsky-b-06,LINUX64,1000,66,0,lipsky-b-07,LINUX64,1000
8,MontagneFoncee.pgm,283,60,0,lipsky-b-01,LINUX64,1000,60,0,lipsky-b-01,LINUX64,1000,56,0,lipsky-b-02,LINUX64,1000,60,0,lipsky-b-03,LINUX64,1000,60,0,lipsky-b-04,LINUX64,1000,61,0,lipsky-b-05,LINUX64,1000,61,0,lipsky-b-06,LINUX64,1000,61,0,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,10733,362,160,lipsky-b-01,LINUX64,1000,362,160,lipsky-b-01,LINUX64,1000,364,160,lipsky-b-02,LINUX64,1000,365,160,lipsky-b-03,LINUX64,1000,363,150,lipsky-b-04,LINUX64,1000,364,160,lipsky-b-05,LINUX64,1000,366,150,lipsky-b-06,LINUX64,1000,364,150,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,11064,364,150,lipsky-b-01,LINUX64,1000,364,150,lipsky-b-01,LINUX64,1000,364,160,lipsky-b-02,LINUX64,1000,363,150,lipsky-b-03,LINUX64,1000,364,160,lipsky-b-04,LINUX64,1000,365,150,lipsky-b-05,LINUX64,1000,363,160,lipsky-b-06,LINUX64,1000,364,160,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,11124,363,150,lipsky-b-01,LINUX64,1000,363,150,lipsky-b-01,LINUX64,1000,364,160,lipsky-b-02,LINUX64,1000,365,140,lipsky-b-03,LINUX64,1000,363,160,lipsky-b-04,LINUX64,1000,363,150,lipsky-b-05,LINUX64,1000,364,160,lipsky-b-06,LINUX64,1000,366,160,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,10507,364,160,lipsky-b-01,LINUX64,1000,364,160,lipsky-b-01,LINUX64,1000,365,160,lipsky-b-02,LINUX64,1000,363,160,lipsky-b-03,LINUX64,1000,364,150,lipsky-b-04,LINUX64,1000,364,150,lipsky-b-05,LINUX64,1000,365,160,lipsky-b-06,LINUX64,1000,364,150,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,10715,362,150,lipsky-b-01,LINUX64,1000,362,150,lipsky-b-01,LINUX64,1000,363,150,lipsky-b-02,LINUX64,1000,364,150,lipsky-b-03,LINUX64,1000,364,160,lipsky-b-04,LINUX64,1000,363,160,lipsky-b-05,LINUX64,1000,365,150,lipsky-b-06,LINUX64,1000,366,160,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,11057,373,160,lipsky-b-01,LINUX64,1000,373,160,lipsky-b-01,LINUX64,1000,372,160,lipsky-b-02,LINUX64,1000,374,160,lipsky-b-03,LINUX64,1000,372,160,lipsky-b-04,LINUX64,1000,373,160,lipsky-b-05,LINUX64,1000,374,170,lipsky-b-06,LINUX64,1000,373,160,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,10731,364,150,lipsky-b-01,LINUX64,1000,364,150,lipsky-b-01,LINUX64,1000,363,160,lipsky-b-02,LINUX64,1000,363,150,lipsky-b-03,LINUX64,1000,363,160,lipsky-b-04,LINUX64,1000,363,150,lipsky-b-05,LINUX64,1000,366,160,lipsky-b-06,LINUX64,1000,365,140,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,11018,362,150,lipsky-b-01,LINUX64,1000,362,150,lipsky-b-01,LINUX64,1000,363,150,lipsky-b-02,LINUX64,1000,364,150,lipsky-b-03,LINUX64,1000,364,160,lipsky-b-04,LINUX64,1000,365,150,lipsky-b-05,LINUX64,1000,364,150,lipsky-b-06,LINUX64,1000,366,160,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,11743,380,160,lipsky-b-01,LINUX64,1000,380,160,lipsky-b-01,LINUX64,1000,380,170,lipsky-b-02,LINUX64,1000,381,160,lipsky-b-03,LINUX64,1000,252,100,lipsky-b-04,LINUX64,1000,380,160,lipsky-b-05,LINUX64,1000,380,160,lipsky-b-06,LINUX64,1000,379,160,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,11087,363,160,lipsky-b-01,LINUX64,1000,363,160,lipsky-b-01,LINUX64,1000,365,160,lipsky-b-02,LINUX64,1000,364,150,lipsky-b-03,LINUX64,1000,362,150,lipsky-b-04,LINUX64,1000,365,160,lipsky-b-05,LINUX64,1000,365,160,lipsky-b-06,LINUX64,1000,365,150,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,10690,364,160,lipsky-b-01,LINUX64,1000,364,160,lipsky-b-01,LINUX64,1000,364,150,lipsky-b-02,LINUX64,1000,364,140,lipsky-b-03,LINUX64,1000,365,160,lipsky-b-04,LINUX64,1000,363,160,lipsky-b-05,LINUX64,1000,365,150,lipsky-b-06,LINUX64,1000,364,150,lipsky-b-07,LINUX64,1000
8,stavrovouni.pgm,12074,378,170,lipsky-b-01,LINUX64,1000,378,170,lipsky-b-01,LINUX64,1000,379,170,lipsky-b-02,LINUX64,1000,261,100,lipsky-b-03,LINUX64,1000,379,170,lipsky-b-04,LINUX64,1000,379,160,lipsky-b-05,LINUX64,1000,378,160,lipsky-b-06,LINUX64,1000,379,160,lipsky-b-07,LINUX64,1000
