number_nodes,image,time(ms),node_0_lines_handled,node_0_duration(ms),node_0_name,node_0_arch,node_0_speed,node_1_lines_handled,node_1_duration(ms),node_1_name,node_1_arch,node_1_speed,node_2_lines_handled,node_2_duration(ms),node_2_name,node_2_arch,node_2_speed,node_3_lines_handled,node_3_duration(ms),node_3_name,node_3_arch,node_3_speed
4,MontagneFoncee.pgm,132,108,10,abe-a-12,LINUX64,1000,108,10,abe-a-12,LINUX64,1000,122,0,abe-a-07,LINUX64,1000,124,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,129,109,10,abe-a-12,LINUX64,1000,109,10,abe-a-12,LINUX64,1000,125,10,abe-a-07,LINUX64,1000,122,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,108,123,0,abe-a-12,LINUX64,1000,123,0,abe-a-12,LINUX64,1000,128,10,abe-a-07,LINUX64,1000,126,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,123,107,10,abe-a-12,LINUX64,1000,107,10,abe-a-12,LINUX64,1000,124,10,abe-a-07,LINUX64,1000,124,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,124,125,0,abe-a-12,LINUX64,1000,125,0,abe-a-12,LINUX64,1000,104,0,abe-a-07,LINUX64,1000,125,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,107,128,10,abe-a-12,LINUX64,1000,128,10,abe-a-12,LINUX64,1000,127,10,abe-a-07,LINUX64,1000,127,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,127,125,10,abe-a-12,LINUX64,1000,125,10,abe-a-12,LINUX64,1000,104,0,abe-a-07,LINUX64,1000,125,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,126,109,10,abe-a-12,LINUX64,1000,109,10,abe-a-12,LINUX64,1000,127,0,abe-a-07,LINUX64,1000,123,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,102,119,10,abe-a-12,LINUX64,1000,119,10,abe-a-12,LINUX64,1000,133,0,abe-a-07,LINUX64,1000,94,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,94,124,10,abe-a-12,LINUX64,1000,124,10,abe-a-12,LINUX64,1000,102,0,abe-a-07,LINUX64,1000,122,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,119,123,10,abe-a-12,LINUX64,1000,123,10,abe-a-12,LINUX64,1000,138,0,abe-a-07,LINUX64,1000,120,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,111,124,10,abe-a-12,LINUX64,1000,124,10,abe-a-12,LINUX64,1000,123,10,abe-a-07,LINUX64,1000,135,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,122,132,0,abe-a-12,LINUX64,1000,132,0,abe-a-12,LINUX64,1000,123,10,abe-a-07,LINUX64,1000,121,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,126,127,10,abe-a-12,LINUX64,1000,127,10,abe-a-12,LINUX64,1000,121,10,abe-a-07,LINUX64,1000,123,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,118,125,0,abe-a-12,LINUX64,1000,125,0,abe-a-12,LINUX64,1000,122,10,abe-a-07,LINUX64,1000,105,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,109,136,0,abe-a-12,LINUX64,1000,136,0,abe-a-12,LINUX64,1000,121,10,abe-a-07,LINUX64,1000,97,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,124,104,10,abe-a-12,LINUX64,1000,104,10,abe-a-12,LINUX64,1000,122,10,abe-a-07,LINUX64,1000,126,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,123,123,0,abe-a-12,LINUX64,1000,123,0,abe-a-12,LINUX64,1000,123,10,abe-a-07,LINUX64,1000,108,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,120,103,0,abe-a-12,LINUX64,1000,103,0,abe-a-12,LINUX64,1000,126,0,abe-a-07,LINUX64,1000,124,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,125,126,0,abe-a-12,LINUX64,1000,126,0,abe-a-12,LINUX64,1000,125,10,abe-a-07,LINUX64,1000,123,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,124,131,0,abe-a-12,LINUX64,1000,131,0,abe-a-12,LINUX64,1000,123,10,abe-a-07,LINUX64,1000,99,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,112,129,10,abe-a-12,LINUX64,1000,129,10,abe-a-12,LINUX64,1000,126,0,abe-a-07,LINUX64,1000,130,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,127,124,0,abe-a-12,LINUX64,1000,124,0,abe-a-12,LINUX64,1000,124,0,abe-a-07,LINUX64,1000,129,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,104,131,10,abe-a-12,LINUX64,1000,131,10,abe-a-12,LINUX64,1000,124,0,abe-a-07,LINUX64,1000,96,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,127,123,10,abe-a-12,LINUX64,1000,123,10,abe-a-12,LINUX64,1000,122,0,abe-a-07,LINUX64,1000,110,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,132,122,0,abe-a-12,LINUX64,1000,122,0,abe-a-12,LINUX64,1000,124,10,abe-a-07,LINUX64,1000,109,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,122,127,0,abe-a-12,LINUX64,1000,127,0,abe-a-12,LINUX64,1000,103,0,abe-a-07,LINUX64,1000,124,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,124,123,10,abe-a-12,LINUX64,1000,123,10,abe-a-12,LINUX64,1000,125,10,abe-a-07,LINUX64,1000,105,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,124,128,10,abe-a-12,LINUX64,1000,128,10,abe-a-12,LINUX64,1000,123,10,abe-a-07,LINUX64,1000,102,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,121,132,0,abe-a-12,LINUX64,1000,132,0,abe-a-12,LINUX64,1000,124,0,abe-a-07,LINUX64,1000,99,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,124,101,0,abe-a-12,LINUX64,1000,101,0,abe-a-12,LINUX64,1000,131,0,abe-a-07,LINUX64,1000,126,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,128,123,10,abe-a-12,LINUX64,1000,123,10,abe-a-12,LINUX64,1000,126,0,abe-a-07,LINUX64,1000,124,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,122,105,10,abe-a-12,LINUX64,1000,105,10,abe-a-12,LINUX64,1000,124,0,abe-a-07,LINUX64,1000,126,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,120,105,0,abe-a-12,LINUX64,1000,105,0,abe-a-12,LINUX64,1000,123,0,abe-a-07,LINUX64,1000,127,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,120,123,10,abe-a-12,LINUX64,1000,123,10,abe-a-12,LINUX64,1000,110,0,abe-a-07,LINUX64,1000,121,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,97,100,0,abe-a-12,LINUX64,1000,100,0,abe-a-12,LINUX64,1000,130,0,abe-a-07,LINUX64,1000,127,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,123,122,10,abe-a-12,LINUX64,1000,122,10,abe-a-12,LINUX64,1000,135,0,abe-a-07,LINUX64,1000,102,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,104,133,10,abe-a-12,LINUX64,1000,133,10,abe-a-12,LINUX64,1000,127,0,abe-a-07,LINUX64,1000,123,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,121,126,0,abe-a-12,LINUX64,1000,126,0,abe-a-12,LINUX64,1000,124,10,abe-a-07,LINUX64,1000,128,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,103,129,10,abe-a-12,LINUX64,1000,129,10,abe-a-12,LINUX64,1000,124,10,abe-a-07,LINUX64,1000,132,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,126,125,10,abe-a-12,LINUX64,1000,125,10,abe-a-12,LINUX64,1000,120,0,abe-a-07,LINUX64,1000,128,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,128,121,0,abe-a-12,LINUX64,1000,121,0,abe-a-12,LINUX64,1000,124,10,abe-a-07,LINUX64,1000,101,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,126,123,0,abe-a-12,LINUX64,1000,123,0,abe-a-12,LINUX64,1000,121,10,abe-a-07,LINUX64,1000,110,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,109,119,10,abe-a-12,LINUX64,1000,119,10,abe-a-12,LINUX64,1000,118,0,abe-a-07,LINUX64,1000,103,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,106,125,10,abe-a-12,LINUX64,1000,125,10,abe-a-12,LINUX64,1000,130,10,abe-a-07,LINUX64,1000,127,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,101,129,0,abe-a-12,LINUX64,1000,129,0,abe-a-12,LINUX64,1000,96,0,abe-a-07,LINUX64,1000,130,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,117,131,10,abe-a-12,LINUX64,1000,131,10,abe-a-12,LINUX64,1000,107,0,abe-a-07,LINUX64,1000,123,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,123,123,10,abe-a-12,LINUX64,1000,123,10,abe-a-12,LINUX64,1000,122,10,abe-a-07,LINUX64,1000,109,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,129,125,0,abe-a-12,LINUX64,1000,125,0,abe-a-12,LINUX64,1000,123,10,abe-a-07,LINUX64,1000,124,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,125,124,10,abe-a-12,LINUX64,1000,124,10,abe-a-12,LINUX64,1000,127,0,abe-a-07,LINUX64,1000,123,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,104,128,10,abe-a-12,LINUX64,1000,128,10,abe-a-12,LINUX64,1000,128,0,abe-a-07,LINUX64,1000,128,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,122,128,0,abe-a-12,LINUX64,1000,128,0,abe-a-12,LINUX64,1000,128,0,abe-a-07,LINUX64,1000,121,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,116,138,0,abe-a-12,LINUX64,1000,138,0,abe-a-12,LINUX64,1000,100,10,abe-a-07,LINUX64,1000,120,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,118,119,0,abe-a-12,LINUX64,1000,119,0,abe-a-12,LINUX64,1000,141,0,abe-a-07,LINUX64,1000,122,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,101,119,0,abe-a-12,LINUX64,1000,119,0,abe-a-12,LINUX64,1000,128,10,abe-a-07,LINUX64,1000,141,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,123,123,0,abe-a-12,LINUX64,1000,123,0,abe-a-12,LINUX64,1000,103,0,abe-a-07,LINUX64,1000,128,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,119,142,0,abe-a-12,LINUX64,1000,142,0,abe-a-12,LINUX64,1000,99,10,abe-a-07,LINUX64,1000,116,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,134,125,0,abe-a-12,LINUX64,1000,125,0,abe-a-12,LINUX64,1000,106,0,abe-a-07,LINUX64,1000,125,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,122,127,0,abe-a-12,LINUX64,1000,127,0,abe-a-12,LINUX64,1000,122,10,abe-a-07,LINUX64,1000,105,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,122,106,0,abe-a-12,LINUX64,1000,106,0,abe-a-12,LINUX64,1000,123,10,abe-a-07,LINUX64,1000,126,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,117,121,10,abe-a-12,LINUX64,1000,121,10,abe-a-12,LINUX64,1000,122,10,abe-a-07,LINUX64,1000,110,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,104,128,10,abe-a-12,LINUX64,1000,128,10,abe-a-12,LINUX64,1000,134,0,abe-a-07,LINUX64,1000,95,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,94,116,10,abe-a-12,LINUX64,1000,116,10,abe-a-12,LINUX64,1000,142,0,abe-a-07,LINUX64,1000,123,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,100,111,0,abe-a-12,LINUX64,1000,111,0,abe-a-12,LINUX64,1000,128,0,abe-a-07,LINUX64,1000,151,0,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,116,98,0,abe-a-12,LINUX64,1000,98,0,abe-a-12,LINUX64,1000,125,10,abe-a-07,LINUX64,1000,128,10,abe-a-14,LINUX64,1000
4,MontagneFoncee.pgm,104,126,10,abe-a-12,LINUX64,1000,126,10,abe-a-12,LINUX64,1000,134,10,abe-a-07,LINUX64,1000,93,10,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3359,784,320,abe-a-12,LINUX64,1000,784,320,abe-a-12,LINUX64,1000,803,270,abe-a-07,LINUX64,1000,504,240,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3352,779,320,abe-a-12,LINUX64,1000,779,320,abe-a-12,LINUX64,1000,801,280,abe-a-07,LINUX64,1000,828,210,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3436,798,340,abe-a-12,LINUX64,1000,798,340,abe-a-12,LINUX64,1000,803,310,abe-a-07,LINUX64,1000,796,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3491,791,360,abe-a-12,LINUX64,1000,791,360,abe-a-12,LINUX64,1000,523,260,abe-a-07,LINUX64,1000,807,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3369,798,360,abe-a-12,LINUX64,1000,798,360,abe-a-12,LINUX64,1000,790,370,abe-a-07,LINUX64,1000,805,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3467,797,360,abe-a-12,LINUX64,1000,797,360,abe-a-12,LINUX64,1000,518,260,abe-a-07,LINUX64,1000,806,310,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3442,521,250,abe-a-12,LINUX64,1000,521,250,abe-a-12,LINUX64,1000,778,360,abe-a-07,LINUX64,1000,823,280,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3408,517,250,abe-a-12,LINUX64,1000,517,250,abe-a-12,LINUX64,1000,795,370,abe-a-07,LINUX64,1000,807,310,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3458,791,380,abe-a-12,LINUX64,1000,791,380,abe-a-12,LINUX64,1000,802,340,abe-a-07,LINUX64,1000,800,330,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3480,801,330,abe-a-12,LINUX64,1000,801,330,abe-a-12,LINUX64,1000,786,380,abe-a-07,LINUX64,1000,802,330,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3437,790,380,abe-a-12,LINUX64,1000,790,380,abe-a-12,LINUX64,1000,517,250,abe-a-07,LINUX64,1000,811,300,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3484,800,380,abe-a-12,LINUX64,1000,800,380,abe-a-12,LINUX64,1000,791,350,abe-a-07,LINUX64,1000,795,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3447,517,260,abe-a-12,LINUX64,1000,517,260,abe-a-12,LINUX64,1000,793,360,abe-a-07,LINUX64,1000,803,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3484,522,260,abe-a-12,LINUX64,1000,522,260,abe-a-12,LINUX64,1000,800,370,abe-a-07,LINUX64,1000,797,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3458,792,340,abe-a-12,LINUX64,1000,792,340,abe-a-12,LINUX64,1000,807,310,abe-a-07,LINUX64,1000,795,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3436,805,330,abe-a-12,LINUX64,1000,805,330,abe-a-12,LINUX64,1000,517,250,abe-a-07,LINUX64,1000,798,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3471,797,360,abe-a-12,LINUX64,1000,797,360,abe-a-12,LINUX64,1000,521,250,abe-a-07,LINUX64,1000,797,330,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3443,802,340,abe-a-12,LINUX64,1000,802,340,abe-a-12,LINUX64,1000,794,380,abe-a-07,LINUX64,1000,797,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3428,799,330,abe-a-12,LINUX64,1000,799,330,abe-a-12,LINUX64,1000,794,350,abe-a-07,LINUX64,1000,498,240,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3485,797,370,abe-a-12,LINUX64,1000,797,370,abe-a-12,LINUX64,1000,788,390,abe-a-07,LINUX64,1000,520,270,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3454,790,360,abe-a-12,LINUX64,1000,790,360,abe-a-12,LINUX64,1000,802,330,abe-a-07,LINUX64,1000,801,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3458,804,360,abe-a-12,LINUX64,1000,804,360,abe-a-12,LINUX64,1000,789,370,abe-a-07,LINUX64,1000,520,260,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3432,823,260,abe-a-12,LINUX64,1000,823,260,abe-a-12,LINUX64,1000,515,260,abe-a-07,LINUX64,1000,786,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3475,806,330,abe-a-12,LINUX64,1000,806,330,abe-a-12,LINUX64,1000,790,400,abe-a-07,LINUX64,1000,796,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3498,522,270,abe-a-12,LINUX64,1000,522,270,abe-a-12,LINUX64,1000,803,350,abe-a-07,LINUX64,1000,790,370,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3406,510,250,abe-a-12,LINUX64,1000,510,250,abe-a-12,LINUX64,1000,790,340,abe-a-07,LINUX64,1000,818,260,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3469,800,360,abe-a-12,LINUX64,1000,800,360,abe-a-12,LINUX64,1000,804,350,abe-a-07,LINUX64,1000,787,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3466,788,400,abe-a-12,LINUX64,1000,788,400,abe-a-12,LINUX64,1000,805,320,abe-a-07,LINUX64,1000,797,370,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3426,812,290,abe-a-12,LINUX64,1000,812,290,abe-a-12,LINUX64,1000,516,250,abe-a-07,LINUX64,1000,799,330,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3446,795,390,abe-a-12,LINUX64,1000,795,390,abe-a-12,LINUX64,1000,795,360,abe-a-07,LINUX64,1000,518,250,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3430,801,320,abe-a-12,LINUX64,1000,801,320,abe-a-12,LINUX64,1000,514,260,abe-a-07,LINUX64,1000,799,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3452,519,250,abe-a-12,LINUX64,1000,519,250,abe-a-12,LINUX64,1000,797,370,abe-a-07,LINUX64,1000,791,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3491,525,240,abe-a-12,LINUX64,1000,525,240,abe-a-12,LINUX64,1000,790,380,abe-a-07,LINUX64,1000,803,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3449,802,340,abe-a-12,LINUX64,1000,802,340,abe-a-12,LINUX64,1000,789,350,abe-a-07,LINUX64,1000,518,250,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3483,798,370,abe-a-12,LINUX64,1000,798,370,abe-a-12,LINUX64,1000,523,230,abe-a-07,LINUX64,1000,801,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3453,520,230,abe-a-12,LINUX64,1000,520,230,abe-a-12,LINUX64,1000,799,330,abe-a-07,LINUX64,1000,797,320,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3446,806,290,abe-a-12,LINUX64,1000,806,290,abe-a-12,LINUX64,1000,798,330,abe-a-07,LINUX64,1000,788,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3443,789,370,abe-a-12,LINUX64,1000,789,370,abe-a-12,LINUX64,1000,799,350,abe-a-07,LINUX64,1000,805,300,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3472,805,280,abe-a-12,LINUX64,1000,805,280,abe-a-12,LINUX64,1000,784,380,abe-a-07,LINUX64,1000,804,330,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3432,789,270,abe-a-12,LINUX64,1000,789,270,abe-a-12,LINUX64,1000,808,340,abe-a-07,LINUX64,1000,516,250,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3330,792,350,abe-a-12,LINUX64,1000,792,350,abe-a-12,LINUX64,1000,817,270,abe-a-07,LINUX64,1000,791,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3474,796,310,abe-a-12,LINUX64,1000,796,310,abe-a-12,LINUX64,1000,806,260,abe-a-07,LINUX64,1000,793,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3432,803,310,abe-a-12,LINUX64,1000,803,310,abe-a-12,LINUX64,1000,798,370,abe-a-07,LINUX64,1000,792,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3158,784,370,abe-a-12,LINUX64,1000,784,370,abe-a-12,LINUX64,1000,837,220,abe-a-07,LINUX64,1000,789,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3481,796,370,abe-a-12,LINUX64,1000,796,370,abe-a-12,LINUX64,1000,524,250,abe-a-07,LINUX64,1000,802,330,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3483,796,380,abe-a-12,LINUX64,1000,796,380,abe-a-12,LINUX64,1000,789,380,abe-a-07,LINUX64,1000,809,310,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3463,805,300,abe-a-12,LINUX64,1000,805,300,abe-a-12,LINUX64,1000,793,370,abe-a-07,LINUX64,1000,525,220,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3360,787,350,abe-a-12,LINUX64,1000,787,350,abe-a-12,LINUX64,1000,834,220,abe-a-07,LINUX64,1000,784,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3487,793,350,abe-a-12,LINUX64,1000,793,350,abe-a-12,LINUX64,1000,790,370,abe-a-07,LINUX64,1000,804,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3446,795,380,abe-a-12,LINUX64,1000,795,380,abe-a-12,LINUX64,1000,798,330,abe-a-07,LINUX64,1000,523,240,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3410,514,240,abe-a-12,LINUX64,1000,514,240,abe-a-12,LINUX64,1000,788,370,abe-a-07,LINUX64,1000,810,290,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3473,523,200,abe-a-12,LINUX64,1000,523,200,abe-a-12,LINUX64,1000,792,350,abe-a-07,LINUX64,1000,788,370,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3477,797,360,abe-a-12,LINUX64,1000,797,360,abe-a-12,LINUX64,1000,794,360,abe-a-07,LINUX64,1000,798,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3452,518,260,abe-a-12,LINUX64,1000,518,260,abe-a-12,LINUX64,1000,791,350,abe-a-07,LINUX64,1000,786,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3468,794,360,abe-a-12,LINUX64,1000,794,360,abe-a-12,LINUX64,1000,519,250,abe-a-07,LINUX64,1000,802,320,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3483,800,370,abe-a-12,LINUX64,1000,800,370,abe-a-12,LINUX64,1000,794,390,abe-a-07,LINUX64,1000,524,260,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3524,790,400,abe-a-12,LINUX64,1000,790,400,abe-a-12,LINUX64,1000,803,350,abe-a-07,LINUX64,1000,528,260,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3396,508,250,abe-a-12,LINUX64,1000,508,250,abe-a-12,LINUX64,1000,780,330,abe-a-07,LINUX64,1000,849,150,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3525,522,260,abe-a-12,LINUX64,1000,522,260,abe-a-12,LINUX64,1000,803,360,abe-a-07,LINUX64,1000,788,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3529,807,330,abe-a-12,LINUX64,1000,807,330,abe-a-12,LINUX64,1000,786,370,abe-a-07,LINUX64,1000,793,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3528,819,260,abe-a-12,LINUX64,1000,819,260,abe-a-12,LINUX64,1000,516,240,abe-a-07,LINUX64,1000,788,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3686,504,250,abe-a-12,LINUX64,1000,504,250,abe-a-12,LINUX64,1000,796,350,abe-a-07,LINUX64,1000,781,370,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3719,826,140,abe-a-12,LINUX64,1000,826,140,abe-a-12,LINUX64,1000,790,370,abe-a-07,LINUX64,1000,509,250,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3613,798,130,abe-a-12,LINUX64,1000,798,130,abe-a-12,LINUX64,1000,798,360,abe-a-07,LINUX64,1000,813,360,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3746,801,370,abe-a-12,LINUX64,1000,801,370,abe-a-12,LINUX64,1000,810,380,abe-a-07,LINUX64,1000,793,200,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3740,813,360,abe-a-12,LINUX64,1000,813,360,abe-a-12,LINUX64,1000,813,370,abe-a-07,LINUX64,1000,782,250,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3691,805,170,abe-a-12,LINUX64,1000,805,170,abe-a-12,LINUX64,1000,802,360,abe-a-07,LINUX64,1000,802,380,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3652,807,370,abe-a-12,LINUX64,1000,807,370,abe-a-12,LINUX64,1000,807,360,abe-a-07,LINUX64,1000,503,240,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3653,767,250,abe-a-12,LINUX64,1000,767,250,abe-a-12,LINUX64,1000,822,390,abe-a-07,LINUX64,1000,821,370,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3557,788,380,abe-a-12,LINUX64,1000,788,380,abe-a-12,LINUX64,1000,509,250,abe-a-07,LINUX64,1000,823,110,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3544,495,230,abe-a-12,LINUX64,1000,495,230,abe-a-12,LINUX64,1000,799,350,abe-a-07,LINUX64,1000,789,370,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3748,804,370,abe-a-12,LINUX64,1000,804,370,abe-a-12,LINUX64,1000,794,160,abe-a-07,LINUX64,1000,795,390,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3652,507,240,abe-a-12,LINUX64,1000,507,240,abe-a-12,LINUX64,1000,807,370,abe-a-07,LINUX64,1000,808,340,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3650,795,370,abe-a-12,LINUX64,1000,795,370,abe-a-12,LINUX64,1000,805,120,abe-a-07,LINUX64,1000,513,250,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3730,807,330,abe-a-12,LINUX64,1000,807,330,abe-a-12,LINUX64,1000,505,230,abe-a-07,LINUX64,1000,804,170,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3676,495,240,abe-a-12,LINUX64,1000,495,240,abe-a-12,LINUX64,1000,818,390,abe-a-07,LINUX64,1000,825,350,abe-a-14,LINUX64,1000
4,stavrovouni.pgm,3347,815,350,abe-a-12,LINUX64,1000,815,350,abe-a-12,LINUX64,1000,814,380,abe-a-07,LINUX64,1000,822,210,abe-a-14,LINUX64,1000
